page_1	page_2	page_3	page_4	page_5	page_6	page_7	page_8	page_9	page_10	page_11	page_12	page_13	page_14	page_15	page_16	page_17	page_18	page_19	page_20	page_21	page_22	page_23	page_24	page_25	page_26	page_27	page_28	page_29	page_30
discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete
788	788	788	788	788	788	788	788	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	820	821	682	679	682	679	682	680	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
116	117	709	1079	1103	1103	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
819	819	0	818	1028	1028	819	819	0	818	951	818	818	826	826	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	824	679	818	679	824	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	222	238	216	219	722	722	116	679	198	818	0	818	818	818	818	818	818	818	818	116	184	198	237	1114	1115	818	-1	-1	-1
0	818	818	1050	1050	1050	818	818	818	818	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	799	679	679	198	679	679	824	679	679	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	852	852	826	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	826	826	1014	818	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	0	818	818	844	844	844	0	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	788	788	0	788	0	788	0	788	0	788	0	788	0	788	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
237	1115	1114	1115	1114	237	237	237	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	222	824	818	1037	1037	818	222	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	799	682	714	679	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	191	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
797	799	198	807	173	1104	191	1079	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	922	818	818	818	818	818	818	0	818	679	679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1024	198	818	920	920	818	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	191	788	665	293	0	191	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	1052	116	198	173	173	788	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	961	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	0	679	679	683	682	680	679	624	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	0	818	818	818	826	826	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1123	708	0	114	191	797	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1123	0	708	191	797	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
798	795	808	192	184	709	664	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	222	818	826	826	818	222	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	788	0	818	851	818	851	818	0	818	851	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	1046	818	818	818	1000	1000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	1027	1027	1027	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
708	708	708	708	708	708	708	708	708	708	708	708	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	950	950	788	665	792	1094	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
198	237	240	237	285	285	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	222	671	818	818	826	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	799	824	679	799	679	799	682	714	682	714	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	1036	818	818	818	962	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	826	826	826	826	818	818	826	222	671	826	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	679	799	682	714	788	665	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	825	825	821	825	818	824	818	818	818	843	664	664	818	818	821	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	1123	708	191	797	0	798	192	184	808	795	818	114	818	818	818	818	818	818	859	859	859	818	818	818	-1	-1	-1	-1	-1
818	818	818	818	818	116	788	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	799	1079	710	222	671	824	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
198	818	818	818	1029	1029	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	664	664	0	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	0	818	818	818	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
613	613	612	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	-1
198	818	818	818	950	198	679	818	818	818	818	0	818	0	116	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	0	824	818	818	818	818	818	818	679	0	0	0	0	818	0	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1079	173	807	799	198	191	797	1104	114	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	0	0	0	0	818	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
798	795	808	184	192	114	788	710	683	679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
788	791	824	818	818	821	818	818	818	679	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	679	818	818	981	818	818	981	679	679	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	826	961	827	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	928	818	735	222	223	277	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	826	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
800	191	797	818	191	797	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
682	198	679	1105	679	116	0	116	679	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	0	818	818	818	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1123	708	724	502	745	446	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	824	1011	818	827	827	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
184	798	808	795	664	192	709	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	799	682	714	679	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
485	632	1061	1061	1061	1061	1061	1061	1065	1065	1065	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	826	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	818	679	682	679	679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	959	820	821	818	198	818	198	818	198	818	818	818	198	227	679	818	818	818	821	-1	-1	-1
122	179	184	241	116	788	184	241	122	179	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	1028	1028	0	818	938	938	0	788	821	821	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	825	825	821	825	0	818	818	818	818	818	1018	818	1023	818	818	818	0	818	843	843	843	843	843	818	-1	-1	-1	-1	-1
0	191	818	818	826	826	818	818	826	826	818	826	826	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	799	679	799	682	714	679	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	851	851	851	851	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
198	679	240	208	237	240	1115	1114	1116	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	682	679	1105	1105	679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	708	1079	710	1098	1101	1102	125	1101	1101	1099	1099	280	1103	150	1080	1081	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
222	671	818	1051	1051	1051	818	818	222	222	671	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	679	682	824	682	680	682	679	679	679	682	679	824	679	679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
286	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	835	818	877	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1
0	0	818	818	818	818	818	818	818	0	0	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	818	818	40	722	40	722	40	722	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	200	0	818	191	877	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
198	198	818	1048	1048	1048	827	1048	1048	1048	818	198	222	223	679	223	222	198	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
173	157	174	165	173	157	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	0	825	0	818	818	818	818	818	818	818	818	818	198	818	818	1058	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	818	818	818	818	818	0	818	818	818	818	818	818	818	818	818	818	818	818	818	818	-1
679	785	679	680	680	682	818	824	818	824	818	824	818	818	818	818	818	818	818	818	818	818	818	818	953	953	953	818	222	-1
679	799	682	714	679	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	818	818	826	826	826	826	826	818	826	826	826	826	826	826	818	826	826	826	826	826	826	826	826	826	826	826	826	-1
0	818	198	208	275	824	824	824	824	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	824	818	818	1003	1003	1003	818	818	818	929	818	1075	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	818	818	818	818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	0	818	818	974	818	0	0	818	0	818	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1009	1009	1009	1009	1009	1009	877	877	877	877	0	191	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	826	826	826	826	818	826	826	0	679	818	818	818	818	818	818	826	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	826	826	826	826	826	826	826	826	826	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	0	824	1011	1011	824	0	818	824	679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	824	818	824	818	818	818	818	818	818	818	818	818	818	818	818	818	826	826	826	826	826	-1	-1	-1	-1	-1	-1	-1	-1
0	679	222	824	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	818	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	915	915	915	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	846	846	846	846	846	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	825	818	818	788	0	788	0	788	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
664	664	664	664	664	664	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
708	708	708	708	708	708	708	708	708	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1123	679	708	0	679	198	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	198	679	236	213	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
230	120	240	208	237	240	1115	1113	198	679	230	120	116	788	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
233	199	797	191	208	679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	1123	708	0	797	191	114	818	826	0	0	0	0	0	0	0	0	0	0	0	0	0	818	0	-1	-1	-1	-1	-1	-1
826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	0	818	818	818	818	818	833	833	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
191	713	709	679	797	240	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	824	818	1010	827	679	1077	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	931	931	0	818	818	818	0	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1123	708	198	679	0	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1123	708	799	0	679	198	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
797	1086	191	198	127	116	818	665	713	715	682	681	812	679	667	1098	144	146	679	812	1099	674	664	675	669	667	-1	-1	-1	-1
679	799	679	799	679	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
819	819	0	818	818	818	818	818	818	818	926	827	827	827	827	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	1077	679	1077	818	818	818	1077	818	722	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
788	788	788	788	788	788	788	788	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1123	679	0	198	679	191	797	708	799	800	818	208	797	191	233	679	199	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
788	665	222	671	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
664	788	788	818	679	714	712	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	818	818	49	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	880	1013	873	1047	873	1047	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	1044	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	799	198	679	211	228	818	1010	818	1000	1000	679	799	680	812	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
601	601	1079	679	1079	1098	1100	1098	1079	679	1079	601	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	682	682	680	682	679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	664	788	0	788	666	222	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
708	708	708	708	708	708	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	826	826	868	868	679	818	818	818	826	826	826	826	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	820	821	818	831	818	818	818	818	818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
235	0	275	234	198	232	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	1123	708	191	797	798	0	184	795	808	788	116	665	788	709	664	192	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1123	708	0	799	679	198	0	682	679	683	714	625	0	634	0	114	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	0	679	198	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	799	682	714	679	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1123	122	123	708	0	179	122	116	187	184	116	184	241	0	128	122	0	122	116	187	179	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	679	682	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	0	818	818	0	818	818	818	230	211	213	116	213	211	0	818	0	818	818	818	818	-1
306	554	548	797	420	670	796	665	683	1083	191	726	1079	788	790	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	0	818	864	864	818	864	818	0	0	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	818	888	827	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
788	222	222	818	818	222	788	788	818	818	818	818	679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	799	682	714	682	714	679	679	679	679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1123	708	679	799	0	198	800	818	714	683	682	715	709	1079	679	0	679	799	198	191	797	818	-1	-1	-1	-1	-1	-1	-1	-1
679	679	824	679	682	679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
232	233	198	199	0	232	234	199	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
680	824	680	818	818	818	818	826	826	826	826	826	826	826	826	826	826	826	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	0	818	818	818	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	1079	1083	1091	1083	1087	1083	0	1079	1083	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	977	0	818	977	977	827	788	0	818	1035	1035	1035	818	818	0	818	977	977	977	977	977	-1	-1	-1	-1	-1	-1	-1
